PLAYER,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-
GG Jackson IIG. Jackson IIF,7:36,1,4,25.0,1,3,33.3,0,0,0.0,0,3,3,1,0,0,1,1,3,10
Jake LaRaviaJ. LaRaviaF,8:03,2,6,33.3,1,2,50.0,1,1,100,0,0,0,0,1,0,1,0,6,5
Trey JemisonT. JemisonC,8:05,2,2,100,0,0,0.0,0,0,0.0,1,4,5,0,0,0,0,0,4,12
Cam SpencerC. SpencerG,5:22,1,1,100,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,1,2,-1
Scotty Pippen Jr.S. Pippen Jr.G,8:19,1,2,50.0,0,1,0.0,4,4,100,0,0,0,0,1,0,0,3,6,10
Jaylen WellsJ. Wells,6:30,0,1,0.0,0,0,0.0,2,2,100,0,1,1,0,0,0,0,0,2,5
DeJon JarreauD. Jarreau,0:08,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
Isaiah MillerI. Miller,5:57,1,3,33.3,0,0,0.0,2,2,100,0,2,2,1,1,0,0,0,4,14
TOTALS,,8,19,42.1,2,6,33.3,9,9,100,2,11,13,3,3,0,2,5,27,11
