PLAYER,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-
Hunter TysonH. TysonF,10:00,0,0,0.0,0,0,0.0,2,2,100,1,1,2,1,0,0,0,2,2,0
PJ HallP. HallF,4:12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,2,0,3
DaRon Holmes IID. Holmes IIC,8:06,1,3,33.3,1,1,100,0,0,0.0,2,4,6,1,0,0,0,0,3,-1
Julian StrawtherJ. StrawtherG,8:06,3,6,50.0,1,4,25.0,2,2,100,0,0,0,0,0,0,0,0,9,-1
Jalen PickettJ. PickettG,10:00,1,5,20.0,0,2,0.0,0,0,0.0,0,2,2,1,0,0,2,2,2,0
Gabe McGlothanG. McGlothan,1:54,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,1
Trey AlexanderT. Alexander,5:48,1,2,50.0,1,2,50.0,0,0,0.0,0,0,0,0,0,0,0,0,3,-3
Au'Diese ToneyA. Toney,1:54,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
TOTALS,,6,16,37.5,3,9,33.3,4,4,100,3,8,11,3,0,0,5,7,19,0
